reaction_id,reaction_index_CUSTOM,reaction_type,inputs_metal_and_ligand_SMILES,inputs_aryl_halide_SMILES,inputs_amine_SMILES,inputs_solvent_SMILES,inputs_base_SMILES,temperature_Celsius,yield_percent
ord-3b6fe99cd0a6495daf0c56d94f8acbcc,439,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C;CC(=O)O.CC(=O)O.[Pd],C1=CC=C(C=C1)COC2=C(C=C(C=C2)Br)F,C[C@H](CN)O[Si](C)(C)C(C)(C)C,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,69.56
ord-611f7690ba1449b3a297ce2aee3500c7,440,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C;CC(=O)O.CC(=O)O.[Pd],C1=CC=C(C=C1)COC2=C(C=C(C=C2)Br)F,C[C@H](CN)O[Si](C)(C)C(C)(C)C,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,64.8
ord-570c79ad72a549d498fb0aa790356a1e,511,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;CC(=O)O.CC(=O)O.[Pd],CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC,CC1=CC=CC=C1,C(=O)([O-])[O-].[K+].[K+],110.0,37.5
ord-7d5963f655d84875bf61ad4d09b53b49,512,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;CC(=O)O.CC(=O)O.[Pd],CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC,CC1=CC=CC=C1,C(=O)([O-])[O-].[K+].[K+],120.0,78.24
ord-096c3c09227841d997327413bc9951b7,441,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C;CC(=O)O.CC(=O)O.[Pd],C1=CC=C(C=C1)COC2=C(C=C(C=C2)Br)F,C[C@H](CN)O[Si](C)(C)C(C)(C)C,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,73.6
ord-5baedbe69f7740f6b5f0fde32453a3b3,442,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C;CC(=O)O.CC(=O)O.[Pd],C1=CC=C(C=C1)COC2=C(C=C(C=C2)Br)F,C[C@H](CN)O[Si](C)(C)C(C)(C)C,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,72.88
ord-e7f2690304e449cfaae6138b77013850,443,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C;CC(=O)O.CC(=O)O.[Pd],C1=CC=C(C=C1)COC2=C(C=C(C=C2)Br)F,C[C@H](CN)O[Si](C)(C)C(C)(C)C,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,67.5
ord-507c2159372a46eb8fb0f4b142612613,444,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C;CC(=O)O.CC(=O)O.[Pd],C1=CC=C(C=C1)COC2=CC=C(C=C2)Br,C[C@H](CN)O[Si](C)(C)C(C)(C)C,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,65.15
ord-d683d9b583de441b8565719233e1bd75,446,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C;CC(=O)O.CC(=O)O.[Pd],C1=CC=C(C=C1)COC2=CC=C(C=C2)Br,C[C@H](CN)O[Si](C)(C)C(C)(C)C,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,18.88
ord-debb5d422e4240d09a376a4606e5e57f,447,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CN=C(C=C1Cl)Cl,C1=C(N=C(O1)N)C(F)(F)F,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],140.0,17.45
ord-cc7dfeae12f6444baf8a8a863fd60e2b,448,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=CC(=CC=C1F)Br,C1CNC(=O)CN1,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],150.0,0.0
ord-23ee6c17726e43148570d3de230c90b7,513,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;CC(=O)O.CC(=O)O.[Pd],CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC,CC1=CC=CC=C1,C(=O)([O-])[O-].[K+].[K+],120.0,67.69
ord-bea3ac5058c048368377611c2ed94139,516,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],100.0,32.29
ord-1f028ee237f04c2e9096e33f82aadddf,449,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=CC(=CC=C1F)Br,C1CNC(=O)CN1,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],150.0,0.0
ord-8809d217cb404d41bb5809dd5f95b269,450,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=CC(=CC=C1F)Br,C1CN(CCN1)CC2=CC=CC=C2,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],50.0,74.98
ord-f55732d796df4a6bad136ec929c58223,451,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC(C)(C)P(C(C)(C)C)C(C)(C)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC,,C(=O)([O-])[O-].[Cs+].[Cs+],120.0,0.0
ord-ab90c7bf1414400583ffe823e3ef21b5,455,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CN=C(C=C1Cl)Cl,CCOC(=O)C1=CN=C(O1)N,COC1=CC=CC=C1,C(=O)([O-])[O-].[K+].[K+],90.0,0.0
ord-ea8e215424fc4a3cbe2138b915565d9a,456,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CN=C(C=C1Cl)Cl,CCOC(=O)C1=CN=C(O1)N,COC1=CC=CC=C1,C(=O)([O-])[O-].[K+].[K+],120.0,0.0
ord-9c70bda080d74777b8199520e4c33326,457,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CN=C(C=C1Cl)Cl,CCOC(=O)C1=CN=C(O1)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],160.0,44.34
ord-5d8d88656735435b992c60c9f2e9cc2e,459,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CN=C(C=C1Cl)Cl,CCOC(=O)C1=CN=C(O1)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],160.0,95.3
ord-1a79f6eb953447079285f217f58a9d53,460,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CN=C(C=C1Cl)Cl,CCOC(=O)C1=CN=C(O1)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],140.0,41.51
ord-e464c7497c0f42409f807567be2bf47a,462,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CN=C(C=C1Cl)Cl,CCOC(=O)C1=CN=C(O1)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],140.0,50.48
ord-de391e2f60334b77bfa7be520f63a36b,474,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=C(C=CC(=C2P(C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)OC)OC)C(C)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CN=C(C=C1Cl)Cl,C1=COC(=N1)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],140.0,0.0
ord-bc6c718e90df4b2591cc2506c375ce3f,475,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CN=C(C=C1Cl)Cl,C1=COC(=N1)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],140.0,2.02
ord-76fdaa39a364497293ede72dc7b21aee,477,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CN=C(C=C1Cl)Cl,C1=COC(=N1)N,C1COCCO1,[H-].[Na+],140.0,3.03
ord-4973899cb35d49cd8a53a56048cd33f7,478,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CN=C(C=C1Cl)Cl,C1=COC(=N1)N,C1COCCO1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],160.0,0.0
ord-4ba5714524f04061a19a2e24cddcf117,483,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CN=C(C=C1Cl)Cl,C1=COC(=N1)N,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],100.0,0.0
ord-db4d850d1c594ca584a3d40b664f692e,484,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CN=C(C=C1Cl)Cl,C1=COC(=N1)N,C1COCCO1,C1=CC=C(C=C1)[O-].[Na+],130.0,3.03
ord-5dfaf464504c42b7bafec75259e5a214,485,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=CN=C(C=C1Cl)Cl,C1=COC(=N1)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,11.1
ord-1cd8c235ce4f4167a93c6067f176b339,487,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],C1=CN=C(C=C1Cl)Cl,C1=COC(=N1)N,CC(=O)N(C)C,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,1.97
ord-cab6249a1023430399dca1061d293aa8,488,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CN=C(C=C1Cl)Cl,C1=COC(=N1)N,C1COCCO1,C1=CC=C(C=C1)[O-].[Na+],80.0,2.52
ord-8ca29ea3c13d4e5098dc08cfe112f4d1,492,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CC1=C(C=C(C=C1)[N+](=O)[O-])Br,CC1=NC2=C(C=C1)C=C(C=C2)C(=O)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,0.0
ord-afce2c60bcdc4fe1bfc6b3962146067d,493,0.0 [Unassigned] Unrecognized,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C)C(C)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1CC1NC2=CC(=NC3=C(C=NN23)C#N)Cl,CC(=O)NC1=C(C=CC(=C1)N)N2CC[C@H](C2)NC(=O)OC(C)(C)C,CN1CCCC1=O,C(=O)([O-])[O-].[Cs+].[Cs+],105.0,17.82
ord-977ea289d9154a71ab2d4b28b571f050,494,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CCOC(=O)C1=CC2=C(O1)C=CC=C2Br,CC(C)(C)OC(=O)N1CCNCC1,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],95.0,71.15
ord-a752f4a96bed42979fc54c8d98f05186,496,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CCOC(=O)C1=CC2=C(O1)C=CC=C2Br,CC(C)(C)OC(=O)N1CCNCC1,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],95.0,45.92
ord-fd5224e743de478bae3b0301ad531f8f,497,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CCOC(=O)C1=CC2=C(O1)C=CC=C2Br,CC(C)(C)OC(=O)N1CCNCC1,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],95.0,44.92
ord-62cd397fe6424e97abf226dd021d8df0,498,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC(=O)O.CC(=O)O.[Pd],CN1CC(OC2=C(C1)C=CC(=N2)Cl)CC(F)(F)F,CN1C=C(C=CC1=O)C2=C(N=C(C=C2)N)OC,C1COCCO1,CCC(C)(C)[O-].[Na+],120.0,26.75
ord-d7d32d49e289422b9b8afc82aae7319c,499,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC1(C2=C(C(=CC=C2)[PH+](C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5[PH+](C6=CC=CC=C6)C7=CC=CC=C7)C.C1=[C-]C=C(C=C1F)F.Br[Pd+],C1=C(C=C(C=C1F)Br)F,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,39.87
ord-f01bb0709ba64daa9f491765ab642ed8,500,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC1(C2=C(C(=CC=C2)[PH+](C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5[PH+](C6=CC=CC=C6)C7=CC=CC=C7)C.C1=[C-]C=C(C=C1F)F.Br[Pd+],C1=C(C=C(C=C1F)Br)F,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],80.0,58.12
ord-a83a9a777a784ae7bc91d681e967fa73,501,1.3.1 [N-arylation with Ar-X] Bromo Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;CC1(C2=C(C(=CC=C2)[PH+](C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5[PH+](C6=CC=CC=C6)C7=CC=CC=C7)C.C1=[C-]C=C(C=C1F)F.Br[Pd+],C1=C(C=C(C=C1F)Br)F,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],100.0,41.59
ord-731adccc0a564281bbf0c68982fd70e6,503,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],C1=CN=C(C=C1Cl)Cl,CCOC(=O)C1=COC(=N1)N,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],140.0,37.02
ord-621d036677ca44618570da1795ad36a5,504,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;CC(=O)O.CC(=O)O.[Pd],CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC,CC1=CC=CC=C1,C(=O)([O-])[O-].[K+].[K+],120.0,82.41
ord-eeeb45fc43db405282b2d52841087c19,505,1.3.2 [N-arylation with Ar-X] Chloro Buchwald-Hartwig amination,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8;C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],100.0,54.92
